x,y,cell_type,organ
10.17711,-2.076454,Fetal enterocyte,Intestine
10.630477,-0.952751,Fetal enterocyte,Intestine
9.568048,-0.928652,Fetal enterocyte,Intestine
10.674665,-1.158247,Fetal enterocyte,Intestine
9.876792,-1.46417,Fetal enterocyte,Intestine
10.426965,-0.781663,Fetal enterocyte,Intestine
9.902969,-1.446224,Fetal enterocyte,Intestine
10.125643,-0.540812,Fetal enterocyte,Intestine
9.929707,-0.812815,Fetal enterocyte,Intestine
5.065593,4.977248,Fetal epithelial progenitor,Intestine
8.820173,-0.687218,Fetal enterocyte,Intestine
10.131063,-1.931604,Fetal enterocyte,Intestine
8.888298,-2.544226,Hepatocyte/Endodermal cell,Intestine
8.529578,-0.198285,Fetal enterocyte,Intestine
3.064298,5.168549,Fetal mesenchymal progenitor,Intestine
9.417223,-0.531706,Fetal enterocyte,Intestine
10.271929,-0.748121,Fetal enterocyte,Intestine
10.553188,-0.583776,Fetal enterocyte,Intestine
6.108016,4.346016,Fetal enterocyte,Intestine
9.957668,-1.18118,Fetal enterocyte,Intestine
11.528272,-0.982809,Fetal enterocyte,Intestine
10.333661,-0.526412,Fetal enterocyte,Intestine
8.853144,-1.182094,Fetal enterocyte,Intestine
8.843576,-0.630714,Fetal enterocyte,Intestine
10.186597,-0.30659,Fetal enterocyte,Intestine
11.079523,-0.903841,Fetal enterocyte,Intestine
8.94306,-0.598454,Fetal enterocyte,Intestine
10.290818,-2.624099,Fetal enterocyte,Intestine
9.808807,-1.259214,Fetal enterocyte,Intestine
9.868246,-0.487774,Fetal enterocyte,Intestine
9.832218,-1.119736,Fetal enterocyte,Intestine
8.861081,-0.783015,Fetal enterocyte,Intestine
4.117036,1.564305,Fetal enterocyte,Intestine
8.687408,-0.737735,Fetal enterocyte,Intestine
7.273791,0.138077,Fetal enterocyte,Intestine
4.668563,1.369765,Fetal enterocyte,Intestine
4.257256,2.032302,Fetal enterocyte,Intestine
5.729063,2.714472,Fetal enterocyte,Intestine
8.896312,-0.869692,Fetal enterocyte,Intestine
5.243733,2.52594,Fetal enterocyte,Intestine
6.657587,0.17811,Fetal enterocyte,Intestine
7.684923,0.970145,Fetal enterocyte,Intestine
6.243576,0.151578,Fetal stromal cell,Intestine
4.81247,2.453527,Fetal stromal cell,Intestine
7.97446,0.725581,Fetal enterocyte,Intestine
4.301346,3.117338,Fetal enterocyte,Intestine
7.510448,-0.475239,Fetal enterocyte,Intestine
6.353302,0.436004,Fetal enterocyte,Intestine
6.986516,1.676902,Fetal enterocyte,Intestine
6.045548,0.161685,Fetal enterocyte,Intestine
4.848752,0.542416,Fetal stromal cell,Intestine
6.085108,0.699548,Fetal stromal cell,Intestine
5.130396,0.432744,Fetal mesenchymal progenitor,Intestine
3.991463,1.067797,Fetal mesenchymal progenitor,Intestine
5.362954,1.245677,Fetal enterocyte,Intestine
5.259886,1.173356,Fetal stromal cell,Intestine
3.023097,3.053182,Fetal mesenchymal progenitor,Intestine
8.810393,-0.188772,Fetal enterocyte,Intestine
6.27224,0.308387,Fetal enterocyte,Intestine
6.377084,0.241825,Fetal stromal cell,Intestine
8.503309,-0.621089,Fetal enterocyte,Intestine
8.868635,-0.297838,Fetal enterocyte,Intestine
5.491749,2.581754,Fetal enterocyte,Intestine
6.322259,0.367159,Fetal mesenchymal progenitor,Intestine
5.688743,0.730594,Fetal enterocyte,Intestine
8.771971,-0.444855,Fetal enterocyte,Intestine
5.077541,2.759019,Fetal enterocyte,Intestine
6.545124,2.537631,Fetal enterocyte,Intestine
6.433281,0.669603,Fetal enterocyte,Intestine
8.813855,-0.705575,Fetal enterocyte,Intestine
8.390018,-0.273885,Fetal enterocyte,Intestine
6.736014,-0.003001,Fetal stromal cell,Intestine
5.685799,0.956258,Fetal mesenchymal progenitor,Intestine
5.163718,0.314301,Fetal enterocyte,Intestine
3.240921,1.569627,Fetal mesenchymal progenitor,Intestine
6.399777,2.542109,Fetal enterocyte,Intestine
6.911575,0.611804,Fetal enterocyte,Intestine
4.116814,3.94509,Fetal enterocyte,Intestine
7.992882,0.479333,Fetal mesenchymal progenitor,Intestine
5.836336,0.569921,Fetal mesenchymal progenitor,Intestine
7.932456,0.427474,Fetal mesenchymal progenitor,Intestine
9.925875,-0.944695,Fetal enterocyte,Intestine
3.160512,2.50064,Fetal mesenchymal progenitor,Intestine
6.03906,0.612211,Fetal mesenchymal progenitor,Intestine
4.403418,1.637504,Fetal stromal cell,Intestine
